2019-05-04 14:07:56.017833,1.3759217262268066,multiply
2019-05-04 14:07:59.417817,3.399632215499878,multiply
2019-05-04 14:08:01.561830,2.1437368392944336,multiply
2019-05-04 14:08:26.329851,3.7118585109710693,plus
2019-05-04 14:13:55.082509,13.023873567581177,plus
2019-05-04 14:14:08.794492,13.711664915084839,plus
2019-05-04 14:14:25.642542,16.847750902175903,plus
2019-05-04 14:14:42.594657,5.239984035491943,plus
2019-05-04 14:16:40.835004,41.416136741638184,multiply
2019-05-04 14:16:53.474826,12.639511346817017,multiply
2019-05-04 14:17:01.802847,8.327648639678955,multiply
2019-05-04 14:17:10.794900,8.991744041442871,multiply
2019-05-04 14:17:23.762935,12.96769404411316,multiply
2019-05-04 14:17:32.963323,9.200056791305542,multiply
2019-05-04 14:17:38.714968,5.751291513442993,multiply
2019-05-04 14:17:46.674972,7.959662914276123,multiply
2019-05-04 14:17:55.546992,8.871674060821533,multiply
2019-05-04 14:18:05.443120,9.89579701423645,multiply
2019-05-04 14:18:12.323089,6.879527568817139,multiply
2019-05-04 14:18:22.283153,9.959693908691406,multiply
2019-05-04 14:18:28.579157,6.295703887939453,multiply
2019-05-04 14:18:29.906666,1.3271880149841309,multiply
2019-05-04 14:18:32.186790,2.279798984527588,multiply
2019-05-04 14:18:33.475189,1.2880744934082031,multiply
2019-05-04 14:18:36.227261,2.751749038696289,multiply
2019-05-04 14:18:37.675202,1.4476196765899658,multiply
2019-05-04 14:18:38.795251,1.119661569595337,multiply
2019-05-04 14:18:39.955143,1.1595594882965088,multiply
2019-05-04 14:18:41.555106,1.5996155738830566,multiply
2019-05-04 14:18:42.739168,1.1837263107299805,multiply
2019-05-04 14:18:43.739168,0.9996845722198486,multiply
2019-05-04 14:18:44.795109,1.0555944442749023,multiply
2019-05-04 14:18:46.091081,1.295628547668457,multiply
2019-05-04 14:18:47.435062,1.3436768054962158,multiply
2019-05-04 14:18:48.499076,1.0637197494506836,multiply
2019-05-04 14:18:49.826753,1.3273634910583496,multiply
2019-05-04 14:18:51.594667,1.7676198482513428,multiply
2019-05-04 14:18:55.003092,3.408125877380371,multiply
2019-05-04 14:18:56.395030,1.391603708267212,multiply
2019-05-04 14:18:57.667150,1.2718029022216797,multiply
2019-05-04 14:18:58.907118,1.2396302223205566,multiply
2019-05-04 14:19:01.859064,2.9516165256500244,multiply
2019-05-04 14:19:03.195131,1.3357117176055908,multiply
2019-05-04 14:19:04.435136,1.2397146224975586,multiply
2019-05-04 14:19:05.571171,1.135643720626831,multiply
2019-05-04 14:19:06.643163,1.071669340133667,multiply
2019-05-04 14:19:07.475145,0.8316600322723389,multiply
2019-05-04 19:17:54.177306,1.7763454914093018,multiply
2019-05-04 19:17:55.504806,1.3269309997558594,multiply
2019-05-04 19:19:32.716563,2.880129098892212,multiply
2019-05-04 19:19:35.196694,2.4797446727752686,multiply
2019-05-04 19:19:36.804781,1.607764482498169,multiply
2019-05-04 19:19:38.428810,1.6237330436706543,multiply
2019-05-04 19:19:39.812904,1.3837981224060059,multiply
2019-05-04 19:19:41.788993,1.9757914543151855,multiply
2019-05-04 19:19:44.389141,2.599853754043579,multiply
2019-05-04 19:20:41.407709,57.01826810836792,multiply
2019-05-04 19:20:59.424236,18.016223430633545,multiply
2019-05-04 19:21:16.040773,16.616203546524048,multiply
2019-05-04 19:21:29.473143,13.432066202163696,multiply
2019-05-04 19:21:45.841524,16.368067502975464,multiply
2019-05-04 19:21:51.657742,5.815912485122681,multiply
2019-05-04 19:22:13.394284,21.736215591430664,multiply
2019-05-04 19:22:21.498495,8.103888511657715,multiply
2019-05-04 19:22:28.170676,6.671882629394531,multiply
2019-05-04 19:22:41.611031,13.440063714981079,multiply
2019-05-04 19:22:52.891399,11.280093908309937,multiply
2019-05-04 19:23:15.315903,22.4241886138916,multiply
2019-05-04 19:23:20.444027,5.1278064250946045,multiply
2019-05-04 19:23:26.484063,6.039723634719849,multiply
2019-05-04 19:24:39.108355,72.62399125099182,multiply
2019-05-04 19:25:01.916526,22.80785322189331,multiply
2019-05-04 19:25:06.940433,5.0235724449157715,multiply
2019-05-04 19:25:13.172564,6.231804847717285,multiply
2019-05-04 19:25:16.548576,3.375669002532959,multiply
2019-05-04 19:25:22.916566,6.367654323577881,multiply
2019-05-04 19:25:26.652610,3.7356936931610107,multiply
2019-05-04 19:25:33.652634,6.999696493148804,multiply
2019-05-04 19:25:47.148686,13.495718717575073,multiply
2019-05-04 19:25:53.876739,6.727711200714111,multiply
2019-05-04 19:25:59.820692,5.943652391433716,multiply
2019-05-04 19:26:09.012763,9.191737413406372,multiply
2019-05-04 19:26:15.716820,6.703758478164673,multiply
2019-05-04 19:27:04.052315,48.335227727890015,multiply
